Customer Success Associate,Parent Restaurant name,Unique Location ID,Highest Product,# Printers,# Tablets,Orders Week 2,Orders Week 1,Printed Orders Week 2,Printed Orders Week 1,Cancellations Week 2,Cancellations Week 1,Missed Orders Week 2,Missed Orders Week 1,Average Order ValueMonth 2,Average Order Value Month 1,Last Product Usage Date,Payment Status,Activation Date,Number of online delivery partners
Jimmy ,Restaurant 794,a4677d58-77bc-4cd8-8fd8-37c8f391a7f9,Order Manager,1,1,18,27,18,27,1,3,0,0,32.74,31.46,1/15/2022 8:55 AM,Active,4/15/2020,1
Jimmy ,Restaurant 794,b89b3993-fdd7-4862-821e-b296ad6ec91b,Order Manager,1,1,18,18,18,17,0,1,0,0,37.78,34.66,1/15/2022 9:49 AM,Active,4/15/2020,2
Jimmy ,Restaurant 794,9a045d57-e3be-481a-9aad-b7ad6ac4d8cb,Order Manager,1,1,0,2,0,2,0,0,0,0,24.08,33.71,12/31/2021 7:45 AM,Active,5/22/2020,0
Jimmy ,Restaurant 794,6cc2908c-bbf0-4cd5-805e-f2ee4de379a8,Order Manager,1,1,14,20,14,20,0,1,0,0,28.57,29.63,1/15/2022 10:08 AM,Active,4/9/2020,2
Jimmy ,Restaurant 290,ddabcfbf-06a5-460f-9f97-2ce4464a7606,Order Manager,1,1,,,,,,,,,,,,Canceled,4/9/2020,
Jimmy ,Restaurant 290,56d1a2e0-0ecd-4fea-8299-a628560ef9a4,Order Manager,1,1,,,,,,,,,,,,Canceled,4/9/2020,
Jimmy ,Restaurant 290,8bf81963-a5fb-4603-8812-33cb4bf44940,Order Manager,1,1,,,,,,,,,,,,Canceled,4/9/2020,
Jimmy ,Restaurant 290,c9824ab3-6f03-466b-9d7a-db2068c39631,Order Manager,1,1,,,,,,,,,,,,Canceled,4/9/2020,
Jimmy ,Restaurant 290,8ecc73fe-7756-4c36-9a4e-54e4c4a993b7,Order Manager,1,1,,,,,,,,,,,,Canceled,4/9/2020,
Jimmy ,Restaurant 290,bf008058-a790-43a9-801c-23a0e9d6cbfa,Order Manager,1,1,,,,,,,,,,,,Canceled,4/9/2020,
Jimmy ,Restaurant 290,70cee914-2627-401d-882c-d0ea2479d9d2,Order Manager,1,1,,,,,,,,,,,,Canceled,4/9/2020,
Jimmy ,Restaurant 290,65940a9a-8f39-4abe-8f43-b1e3037b4f98,Order Manager,1,1,,,,,,,,,,,,Canceled,4/9/2020,
Jimmy ,Restaurant 290,34f74a69-604a-4a34-8943-b7a18da1edea,Order Manager,1,1,,,,,,,,,,,,Canceled,4/9/2020,
Jimmy ,Restaurant 290,7b80a59f-3b1e-46ed-8128-a2f172a2dc04,Order Manager,1,1,,,,,,,,,,,,Canceled,4/9/2020,
Jimmy ,Restaurant 478,04fbf6e0-4229-4b7a-bad0-13465045b4c9,Order Manager,1,1,340,334,339,334,1,3,0,0,21.15,21.46,1/15/2022 10:48 AM,Active,9/23/2020,2
Jimmy ,Restaurant 478,885d9f39-fc97-41e5-8f50-b5ccad541430,Order Manager,1,1,139,144,137,144,5,1,0,0,21.59,22.06,1/15/2022 9:37 AM,Active,9/23/2020,2
Jimmy ,Restaurant 89,09ba1aad-1379-4a40-8e33-62e48301ca9a,Order Manager,1,1,24,21,23,21,2,0,0,0,34.6,30.28,1/15/2022 6:47 AM,Canceled,6/19/2020,2
Jimmy ,Restaurant 909,85770133-4659-42d5-8ade-aa848d4e1aca,Order Manager,0,0,64,57,0,0,3,1,0,0,27.68,27.58,1/15/2022 9:54 AM,Active,6/4/2021,2
Jimmy ,Restaurant 870,ebf68048-c83c-4202-9033-b19958bdec3a,Order Manager,1,1,15,36,0,0,0,2,0,0,28.28,24.35,8/11/2021 5:38 AM,Active,8/6/2021,1
Jimmy ,Restaurant 901,c790449a-9432-4c80-8746-42782066207d,Order Manager,0,0,430,315,430,313,4,8,1,0,20.89,19.44,1/14/2022 2:06 PM,,7/10/2020,2
Jimmy ,Restaurant 579,a823b516-4a6b-47c0-b1fd-693ea53c48c5,Order Manager,1,0,,,,,,,,,,,7/16/2021 12:09 AM,Paused,4/8/2021,0
Jimmy ,Restaurant 719,974030e1-4ff0-4aaa-9ca6-bda40f9fa082,Premium + POS,0,0,548,507,0,0,5,3,0,0,52.64,50.35,1/15/2022 10:53 AM,Active,4/7/2021,2
Jimmy ,Restaurant 719,def12023-f16d-4ead-982f-162a832fecbc,Premium + POS,0,0,522,524,0,0,3,1,0,0,48.62,45.82,1/15/2022 10:58 AM,Active,12/21/2020,2
Jimmy ,Restaurant 290,bb07ced6-982b-4e37-bac6-c36e41790bec,Order Manager,0,0,453,528,0,0,7,7,0,0,21.57,22.42,10/4/2021 12:05 PM,Active,1/23/2021,1
Jimmy ,Restaurant 366,b0b7abea-57bd-4555-a997-fafac6ae1aa7,Order Manager,0,0,57,57,0,0,0,1,0,0,44.41,44.84,1/15/2022 8:58 AM,Active,1/31/2021,2
Jimmy ,Restaurant 366,16ede661-7750-4954-9b10-53cd4756f21d,Premium,0,1,0,0,0,0,0,0,0,0,,23.6,12/10/2021 3:43 PM,Active,9/25/2020,0
Jimmy ,Restaurant 579,c19ff318-d47f-42ae-87cd-14c73f5bad79,Order Manager,1,0,17,22,0,0,5,9,0,0,65.46,61.12,1/14/2022 5:52 AM,Active,12/21/2020,2
Jimmy ,Restaurant 719,ae9761c4-bb6d-4763-a7a8-c8cdddfec326,Premium + POS,0,0,602,638,0,0,3,3,0,0,45.31,43.01,1/15/2022 10:59 AM,Paused,12/21/2020,2
Jimmy ,Restaurant 719,67bcd856-1a3f-4ace-a2c9-791fa4218a8a,Premium + POS,0,0,617,614,0,0,3,3,0,0,51.4,48.9,1/15/2022 10:56 AM,Active,12/21/2020,2
Jimmy ,Restaurant 970,0d932e93-08ca-4256-a638-92262fd7ce57,POS Integration,1,1,24,50,24,25,0,1,0,0,36.79,21.45,1/15/2022 1:47 AM,Active,11/15/2021,2
Jimmy ,Restaurant 366,bfe18861-2418-473b-9d0c-382af27f3bb2,Premium,0,0,0,0,0,0,0,0,0,0,,27.45,12/11/2021 10:06 AM,Active,8/24/2020,0
Jimmy ,Restaurant 366,aed8fd57-81f1-45a5-bece-6b45c2c88e46,Premium,0,0,0,0,0,0,0,0,0,0,,34.5,10/14/2021 4:26 AM,Active,8/26/2020,0
Jimmy ,Restaurant 685,6daf299d-c0e7-4d6b-b8b7-773288a2438d,Order Manager,0,1,105,107,0,0,0,0,0,0,31.19,28.42,1/15/2022 10:59 AM,Active,9/14/2020,2
Jimmy ,Restaurant 685,801885e1-06a6-43f4-87c0-81176da866ab,Order Manager,0,1,117,111,0,0,3,2,0,0,27.5,27.39,1/13/2022 4:30 AM,Active,9/28/2020,2
Jimmy ,Restaurant 685,2b8d39d3-37a4-41e3-b1e8-24b85df900a6,Order Manager,0,1,212,188,0,0,2,0,0,0,31.12,29.87,1/15/2022 3:20 AM,Active,9/21/2020,2
Jimmy ,Restaurant 685,60a66df6-a5cd-4634-a2f6-fd75aadbaa59,Order Manager,0,1,59,46,0,0,0,2,0,0,28.67,29.56,1/15/2022 9:47 AM,Active,9/21/2020,2
Jimmy ,Restaurant 685,81153c7c-a3a5-491f-83aa-459f7c32e834,Order Manager,0,1,128,110,0,0,0,1,0,0,33.29,30.67,1/14/2022 8:01 AM,Active,9/21/2020,2
Jimmy ,Restaurant 685,3cf251f2-db07-49d8-b628-ae0910adea34,Premium + POS,0,1,30,37,0,0,0,2,0,0,32.95,29.74,1/13/2022 3:58 AM,Active,9/21/2020,2
Jimmy ,Restaurant 89,48e5f4eb-43de-4f1c-aeb5-504371386484,Order Manager,0,0,602,678,601,677,7,8,0,0,24.8,24.37,1/15/2022 10:56 AM,Canceled,4/22/2021,2
Jimmy ,Restaurant 89,fe5e0a3b-87f9-4ae7-8606-320c0afafc02,Order Manager,0,0,264,603,0,0,2,6,0,0,27.46,27.18,1/6/2022 9:56 AM,Canceled,6/8/2021,2
Jimmy ,Restaurant 168,a806c655-7adc-45d7-b8a2-8aeb3f618df6,Order Manager,1,1,148,164,146,163,1,1,0,0,36.95,36.5,1/15/2022 10:31 AM,Active,1/11/2021,2
Jimmy ,Restaurant 853,b0a2498d-48b1-4ae3-8e2e-bd18a5f9b3f7,Premium,1,1,120,156,102,139,5,15,0,0,41.63,39.57,1/15/2022 10:41 AM,Active,12/15/2020,2
Jimmy ,Restaurant 853,7e959507-280e-45e6-b996-5fbd67dcc624,Premium,1,1,67,76,67,75,2,2,0,0,38.89,35.11,1/15/2022 10:56 AM,Active,12/15/2020,2
Jimmy ,Restaurant 853,53fe252c-2f4e-49b5-8920-8a56c508eaca,Premium,1,0,532,618,528,615,4,3,0,1,38.77,35.06,1/15/2022 10:55 AM,Paused,12/11/2020,2
Jimmy ,Restaurant 853,9dc39d3b-3014-4d8c-86eb-dc765e01e0fa,Order Manager,1,1,234,305,229,298,6,7,0,0,41.17,37.46,1/15/2022 10:58 AM,Paused,12/15/2020,2
Jimmy ,Restaurant 853,3c260505-48fa-49fc-856a-9c113b8f5937,Premium,1,1,107,144,64,94,1,8,0,0,39.43,36.48,1/15/2022 9:58 AM,Active,12/15/2020,2
Jimmy ,Restaurant 853,c6865db0-bac2-4885-bb5c-3aa56ed79562,Premium,1,1,141,147,138,147,2,1,0,0,25.18,24.85,1/15/2022 10:28 AM,Active,12/18/2020,2
Jimmy ,Restaurant 853,924aa6f6-a7b1-40bd-b999-4cb0123bdec7,Order Manager,0,0,120,133,117,129,2,0,0,0,48.82,47.42,1/15/2022 9:55 AM,Active,12/15/2020,2
Jimmy ,Restaurant 853,60dd1277-d347-48ef-af83-15984f454eb4,Premium,1,1,153,174,153,169,0,6,0,0,25.45,24.13,1/15/2022 10:54 AM,Active,12/15/2020,2
Jimmy ,Restaurant 747,2988e43a-b6f7-4e1b-889a-f8532ffb2ee8,Order Manager,1,1,30,36,28,35,2,0,0,0,26.5,26.34,1/15/2022 10:43 AM,Active,2/22/2021,2
Jimmy ,Restaurant 21,951ca16f-c9ca-45d0-a7b0-c24ec59a40d4,POS Integration,0,1,123,118,0,0,2,0,0,0,25.57,24.47,1/15/2022 10:10 AM,Paused,5/10/2021,2
Jimmy ,Restaurant 390,4d7b16eb-afdb-4423-bcee-997db93f3e5e,Premium + POS,0,1,326,325,0,0,6,5,0,0,30.09,30.11,1/15/2022 8:47 AM,Active,11/24/2020,2
Jimmy ,Restaurant 405,43ebe449-6090-4d78-a070-92a5cb888de3,Premium + POS,0,0,363,479,0,0,4,0,0,0,37.19,35.44,1/15/2022 10:02 AM,Active,6/18/2021,2
Jimmy ,Restaurant 390,be13da62-5674-4378-a3dc-e364bb991127,Premium + POS,0,0,326,293,0,0,5,3,0,1,31.63,30.22,1/15/2022 8:32 AM,Active,11/17/2020,2
Jimmy ,Restaurant 390,16b0e4a0-3b0b-4588-9b7c-e64a46c1bdf4,Premium + POS,0,0,252,311,0,0,1,1,0,0,29.27,28.48,1/15/2022 9:08 AM,Active,11/17/2020,2
Jimmy ,Restaurant 439,f8779469-7b9e-4552-bce1-40c217fd78c6,Order Manager,1,0,110,92,109,91,2,2,0,0,26,26.59,1/15/2022 10:41 AM,,12/31/2020,3
Jimmy ,Restaurant 478,f40b6b4e-f836-421d-ab00-3ad5918ba9bc,Order Manager,0,0,154,181,154,180,0,1,0,0,22.7,21.09,1/15/2022 10:55 AM,Active,11/30/2020,2
Jimmy ,Restaurant 855,159c104c-f866-4327-87f7-64f39812c3dd,Premium + POS,0,1,159,209,0,0,1,3,0,0,32.6,30.53,1/15/2022 10:22 AM,Active,3/18/2021,2
Jimmy ,Restaurant 89,43150792-437c-4a0e-8058-8407da334af8,Order Manager,1,1,115,129,113,128,5,2,0,0,32.68,31.35,1/15/2022 10:39 AM,Canceled,5/19/2020,2
Jimmy ,Restaurant 89,6baeb86e-17ca-4214-b0bf-430b31bfd27e,Order Manager,1,1,309,294,307,293,4,1,0,0,28,27.58,1/15/2022 10:54 AM,Canceled,5/10/2020,2
Jimmy ,Restaurant 89,ba2be598-7be7-4bc6-8d02-980f26058fc9,Order Manager,1,1,181,245,32,29,0,0,0,0,33.94,32.72,1/15/2022 10:59 AM,Canceled,5/8/2020,2
Jimmy ,Restaurant 89,890b11f1-93d2-4512-879f-ce9882aafa54,Order Manager,1,1,35,22,34,22,0,0,0,0,33.83,29.32,1/15/2022 2:51 AM,Canceled,5/20/2020,2
Jimmy ,Restaurant 897,bd93232c-f120-4c94-9437-2a690a80088b,POS Integration,0,0,0,0,0,0,0,0,0,0,,,,,12/15/2020,0
Jimmy ,Restaurant 897,4d69397d-aae8-4e41-9780-35f7443969f3,POS Integration,0,0,0,0,0,0,0,0,0,0,,,10/6/2021 4:53 AM,,12/15/2020,0
Jimmy ,Restaurant 225,387aa40f-124f-4df9-a721-6e869c3f59da,Premium + POS,0,1,0,0,0,0,0,0,0,0,,,12/15/2021 7:57 AM,Active,10/29/2020,0
Jimmy ,Restaurant 225,2a9f3821-9e27-4317-b70a-d841d9d66414,Premium,0,1,0,0,0,0,0,0,0,0,,,12/9/2021 6:35 AM,Active,10/29/2020,0
Jimmy ,Restaurant 225,b2ea147c-5523-4ac4-a722-96c7103c31c0,Premium,0,1,0,0,0,0,0,0,0,0,,,12/15/2021 8:23 AM,Active,10/29/2020,0
Jimmy ,Restaurant 225,97ebc8fe-ef3f-4d7e-bfa2-25624441accc,Premium,0,1,0,0,0,0,0,0,0,0,,,11/24/2021 7:25 AM,Active,10/29/2020,0
Jimmy ,Restaurant 225,11c7d328-0b79-4add-ab6b-08475fd8aa97,Premium,0,1,,,,,,,,,,,,Active,12/2/2020,
Jimmy ,Restaurant 85,3cf33dce-f44d-363b-b4c5-e1c8ca843b77,Premium,1,1,42,44,42,44,0,1,0,0,57.34,50.7,1/15/2022 10:27 AM,,9/28/2021,3
Jimmy ,Restaurant 85,58c1879b-e6ca-3d45-83dc-1130023f6cfc,Premium,1,1,163,174,162,172,0,2,0,0,55.13,51.8,1/15/2022 10:14 AM,,9/27/2021,2
Jimmy ,Restaurant 747,ad4bea91-ef14-4a7a-9556-5320d972e07b,Order Manager,1,1,266,291,265,291,5,4,0,0,23.82,23.68,1/15/2022 10:24 AM,Active,1/24/2021,2
Jimmy ,Restaurant 366,d4b7b14e-5483-4c99-a744-cb519b04ca6a,Premium,0,0,166,165,166,165,0,1,0,0,29.91,30.22,1/15/2022 10:52 AM,Active,12/21/2020,2
Jimmy ,Restaurant 366,f3815253-9924-4c18-9b52-0a1ca900693b,Premium,0,0,50,64,50,61,1,0,0,0,33.34,33.26,1/15/2022 10:59 AM,Active,12/11/2020,2
Jimmy ,Restaurant 419,6090f893-924e-49a0-8c8e-2eb7ccdffbcc,Order Manager,1,1,51,52,51,52,0,0,0,0,23.45,23.43,1/15/2022 10:27 AM,Active,12/10/2020,2
Jimmy ,Restaurant 747,f411a3a2-1ac8-4888-b134-9525afb590ec,Order Manager,1,1,94,112,92,112,1,0,0,0,25.35,24.56,1/15/2022 8:05 AM,Active,6/25/2021,2
Jimmy ,Restaurant 747,9bb5cf2c-aedf-4c9f-84b0-e354fa07d6ab,Order Manager,1,1,86,98,86,98,0,0,0,0,26.81,25.01,1/15/2022 10:50 AM,Active,6/30/2021,2
Jimmy ,Restaurant 439,abf73b07-f78a-444b-b86b-cf5652ad6d5d,Order Manager,1,0,233,227,230,213,4,15,0,1,24.8,24.69,1/15/2022 10:57 AM,,12/14/2020,3
Jimmy ,Restaurant 598,3dff3ea7-268c-443a-bd11-bd494e8b752b,Premium + POS,1,1,0,0,0,0,0,0,0,0,,22.53,12/5/2021 6:43 AM,Active,3/9/2021,0
Jimmy ,Restaurant 404,f830fbae-164d-4266-911e-44b8e3e89a2c,Order Manager,1,1,,,,,,,,,,,,Canceled,6/30/2020,
Jimmy ,Restaurant 5,105576f9-c898-43d1-9ede-800198755498,Order Manager,1,1,0,0,0,0,0,0,0,0,,8.5,8/5/2021 6:04 AM,Canceled,3/15/2021,0
Jimmy ,Restaurant 404,ee7ae833-d1f0-4f39-a883-4ae273e56e1d,Order Manager,1,1,1,0,0,0,1,0,0,0,18.75,18.26,,Canceled,4/8/2020,1
Jimmy ,Restaurant 719,f0fa9442-d153-4a64-96d8-2a089e3e763f,Premium + POS,0,0,597,562,0,0,2,3,0,0,49.05,45.92,1/15/2022 10:50 AM,Active,12/21/2020,2
Jimmy ,Restaurant 719,974030e1-4ff0-4aaa-9ca6-bda40f9fa082,Premium + POS,0,0,548,507,0,0,5,3,0,0,52.64,50.35,1/15/2022 10:53 AM,Active,12/21/2020,2
Jimmy ,Restaurant 719,f2009b56-5e99-4b83-abca-d8729617fa94,Premium + POS,0,0,646,644,0,0,4,5,0,0,51.13,48.22,1/15/2022 10:59 AM,Active,12/21/2020,2
Jimmy ,Restaurant 719,2f015045-7688-4f59-972a-53768035ac5c,Premium + POS,0,0,734,681,0,0,1,5,0,0,38.98,37.63,1/15/2022 10:59 AM,Active,12/21/2020,2
Jimmy ,Restaurant 366,4bafddb5-d1ec-4a17-b194-dd52aeabf09b,Premium,0,1,12,7,0,0,5,1,0,0,26.52,29.51,1/15/2022 8:56 AM,Active,6/10/2021,2
Jimmy ,Restaurant 366,1442e961-86a2-44e4-9658-037c53b4769d,Premium + POS,0,1,131,145,0,0,1,4,0,0,42.89,42.04,1/15/2022 10:40 AM,Active,7/20/2020,2
Jimmy ,Restaurant 366,856168c8-8570-4111-bb41-d1d3c06f7cd5,Premium,0,1,46,53,0,0,0,1,0,0,36.08,35.81,1/15/2022 10:53 AM,Active,8/6/2020,2
Jimmy ,Restaurant 366,542abf78-fe8b-4ce7-924e-062fe577c556,Premium,0,1,68,96,0,0,1,4,1,0,34.1,32.74,1/15/2022 10:46 AM,Active,8/10/2020,2
Jimmy ,Restaurant 893,7b41ffe1-39bc-48a5-add7-31d9a3f23e5a,Order Manager,1,1,26,26,25,26,2,1,0,0,20.12,16.71,1/14/2022 10:50 AM,,1/8/2021,3
Jimmy ,Restaurant 747,97fdbf6a-db71-421a-937e-919e1f3e7da1,Order Manager,1,1,80,90,80,88,0,1,0,0,25.64,24.94,1/15/2022 10:58 AM,Active,7/12/2021,2
Jimmy ,Restaurant 419,357b1b68-39f1-4c8e-bb57-a857944f6d19,Order Manager,1,1,196,211,190,208,5,2,0,0,22.63,22.61,1/15/2022 10:59 AM,Active,12/23/2020,3
Jimmy ,Restaurant 419,35d0e358-e9ed-4ebc-a15b-9424a7991237,Order Manager,1,1,212,207,201,207,5,7,1,0,21.28,21.72,1/15/2022 3:12 AM,Active,12/31/2020,2
Jimmy ,Restaurant 366,61843116-c415-4786-bd25-79e6fb293997,Premium,0,0,21,20,0,0,1,3,0,0,29.44,27.96,1/15/2022 7:02 AM,Active,3/16/2021,2
Jimmy ,Restaurant 366,3868b1a0-f477-4419-87b8-b16ab1ce28ad,Premium,0,0,0,0,0,0,0,0,0,0,,47,10/31/2021 2:51 AM,Active,3/16/2021,0
Jimmy ,Restaurant 366,373e48f0-353f-4de5-a06b-ac630b5d767e,Premium,0,0,24,30,24,30,1,1,0,0,30.12,32.01,1/15/2022 10:04 AM,Active,12/21/2020,2
Jimmy ,Restaurant 149,0a60e631-edb8-4c9e-a347-f90477e1d219,Premium,1,1,255,284,255,282,0,3,0,0,28.28,26.84,1/15/2022 10:35 AM,,11/1/2021,3
Jimmy ,Restaurant 603,84832921-6e1c-4b12-be22-a72e3c7bd6e0,Order Manager,0,0,191,155,0,0,2,5,0,0,27.04,22.66,12/2/2021 7:34 AM,,9/24/2020,2
Jimmy ,Restaurant 290,73962224-c383-485c-900b-d4e910841451,Order Manager,1,1,180,124,0,0,4,0,0,0,23.85,24.91,9/25/2021 12:05 PM,Active,4/30/2021,0
Jimmy ,Restaurant 290,1faf77fa-72b9-42d3-9cf8-5b754c9b3cf8,Order Manager,1,1,360,21,0,0,3,1,0,0,21.65,,9/1/2021 1:40 AM,Active,4/29/2021,2
Jimmy ,Restaurant 901,a3a2aaf1-d34f-4480-8b6c-0d38f0353886,Order Manager,0,0,0,1,0,0,0,1,0,0,20.65,19.05,1/14/2022 5:00 AM,,8/17/2020,0
Jimmy ,Restaurant 366,ea6cb914-65b6-4cc9-b3fa-b02821d40e33,Premium,0,1,,,,,,,,,,,,Active,7/19/2021,
Jimmy ,Restaurant 493,be788449-9d57-42a0-bce4-062c49f7a9de,Order Manager,1,1,354,342,354,342,2,5,0,0,20.8,20.67,1/15/2022 9:48 AM,Active,6/22/2021,2
Jimmy ,Restaurant 491,cb1434cc-d359-423a-bd6e-a75ada74472b,Order Manager,1,1,159,125,133,124,3,3,0,0,19.41,18.38,1/15/2022 10:50 AM,Active,5/15/2020,2
Jimmy ,Restaurant 366,05d9113c-811d-4350-8982-4ffed3c05019,Premium,0,0,116,132,0,0,1,0,0,0,36.32,38.36,1/15/2022 10:36 AM,Canceled,12/28/2020,2
Jimmy ,Restaurant 366,0961bed0-e99b-4b5d-9ca6-76a77569ee84,Premium,0,0,,,,,,,,,,,,Active,10/7/2020,
Jimmy ,Restaurant 870,edfc0ad6-917b-4831-b359-6af2fe83ebe1,Order Manager,1,1,0,0,0,0,0,0,0,0,,,9/1/2021 6:02 PM,Active,3/30/2021,0
Jimmy ,Restaurant 613,aecf0dde-f779-4339-b03b-2efa0d6ccf84,Premium,2,1,236,263,236,263,6,8,0,0,27.09,26.65,1/15/2022 10:44 AM,Active,8/24/2020,2
Jimmy ,Restaurant 613,c4b216cf-9325-42db-bbc6-adfa77bb16c5,Premium,2,1,392,419,361,331,9,13,0,0,27.77,28.16,1/15/2022 10:12 AM,Active,8/25/2020,2
Jimmy ,Restaurant 613,a0f45b11-171f-433e-9721-c53c0b755680,Premium,2,1,303,329,300,327,6,8,0,0,26.57,25.46,1/15/2022 10:47 AM,Active,8/25/2020,2
Jimmy ,Restaurant 613,7789e120-32ce-4e26-a934-06ee9ceefe25,Premium,2,1,330,280,330,279,5,10,0,0,27.1,26.93,1/15/2022 8:25 AM,Active,8/25/2020,2
Jimmy ,Restaurant 613,fd7b8078-3d85-4bf6-8a45-02f89850100a,Premium,2,1,201,171,200,168,4,9,0,0,26.86,27.13,1/15/2022 10:43 AM,Active,8/25/2020,2
Jimmy ,Restaurant 613,c0252cf0-96c5-4ead-ab70-6d5580aede80,Premium,2,1,469,477,468,475,7,22,0,0,27.18,26.91,1/15/2022 10:32 AM,Active,8/25/2020,2
Jimmy ,Restaurant 21,75035eef-f7a4-49f6-b3a4-a67d62d7efb3,POS Integration,0,1,169,148,0,0,1,1,0,0,20.02,19.83,1/15/2022 10:42 AM,Paused,2/17/2021,2
Jimmy ,Restaurant 21,be515318-3e98-485c-9f59-a8f2e62fea83,POS Integration,0,1,163,167,0,0,1,0,0,0,22.01,21.66,1/15/2022 10:41 AM,Paused,2/17/2021,2
Jimmy ,Restaurant 21,2c3d9916-35d1-478f-af95-e68b5e29937a,POS Integration,0,1,89,79,0,0,0,1,0,0,23.52,22.94,1/15/2022 9:46 AM,Paused,2/17/2021,2
Jimmy ,Restaurant 21,de2d6ffd-c0d3-4796-99d7-be83cfac1653,POS Integration,0,1,75,69,0,0,1,0,0,0,23.08,22.56,1/15/2022 10:44 AM,Paused,2/16/2021,2
Jimmy ,Restaurant 21,4f178b3c-c930-4912-a367-4e86e7abbc02,POS Integration,0,1,83,73,0,0,0,4,0,0,20.72,20.18,1/14/2022 9:48 AM,Paused,2/17/2021,2
Jimmy ,Restaurant 21,9f7ae9b2-754b-40cd-857f-93c0fcaf4d3a,POS Integration,0,1,97,90,0,0,0,0,0,0,21.38,19.42,1/15/2022 10:04 AM,Paused,2/16/2021,2
Jimmy ,Restaurant 21,ffc13839-9618-4167-949b-4164f32eda8d,POS Integration,0,1,135,125,0,0,1,0,0,0,21.86,21.16,1/15/2022 10:26 AM,Paused,2/17/2021,2
Jimmy ,Restaurant 21,c40b5dd0-5a73-472d-b64e-9927f0a0554e,POS Integration,0,1,47,65,0,0,0,1,0,0,23.76,24.19,1/15/2022 9:49 AM,Paused,2/11/2021,2
Jimmy ,Restaurant 21,5862db81-9bf0-48f8-b871-2a7a18b2562c,POS Integration,0,1,122,82,0,0,2,3,0,0,23.08,23.4,1/15/2022 9:58 AM,Paused,2/11/2021,2
Jimmy ,Restaurant 21,ee886c4b-49d4-4aaa-9bdf-9ffd32bd6307,POS Integration,0,1,62,61,0,0,1,0,0,0,22.88,21.56,1/14/2022 10:07 AM,Paused,2/11/2021,2
Jimmy ,Restaurant 21,6bdc240b-be12-4ba6-bc55-c76bfd4b67b9,POS Integration,0,1,139,139,0,0,21,14,0,0,24.45,23.71,1/15/2022 10:21 AM,Paused,2/11/2021,2
Jimmy ,Restaurant 21,42886a7d-3901-4b19-8109-fe791e4b136b,POS Integration,0,1,84,98,0,0,2,1,0,0,24.31,23.01,1/15/2022 11:00 AM,Paused,2/11/2021,2
Jimmy ,Restaurant 21,65850d32-f079-4a89-a687-d2eaad113430,POS Integration,0,1,187,215,0,0,1,3,0,0,23.99,24.54,1/15/2022 10:52 AM,Paused,2/11/2021,2
Jimmy ,Restaurant 21,150df5a2-ce89-4d44-8d5c-b5799f763146,POS Integration,0,1,111,103,0,0,3,0,0,0,23.27,23.39,1/14/2022 7:22 AM,Paused,2/11/2021,2
Jimmy ,Restaurant 21,0a4c6d59-91ba-4b71-9a93-7ff4fe16774a,POS Integration,0,1,154,176,0,0,4,5,0,0,24.37,23.01,1/15/2022 10:56 AM,Paused,2/11/2021,2
Jimmy ,Restaurant 21,4065c672-0087-49f0-86e9-37eadfd3469b,POS Integration,0,1,109,106,0,0,1,0,0,0,24.01,22.93,1/15/2022 10:43 AM,Paused,2/11/2021,2
Jimmy ,Restaurant 1098,ce0a69a3-ce7a-49ae-9e7b-4bd8995513fe,Order Manager,0,1,37,25,0,0,0,0,0,0,54.45,40.51,1/15/2022 10:59 AM,Active,5/11/2020,1
Jimmy ,Restaurant 1021,18785a31-aa3d-4fc9-8536-f169a8b16e82,Premium,0,0,483,412,0,0,8,5,0,0,35.38,34.21,1/15/2022 10:58 AM,Active,9/16/2019,2
Jimmy ,Restaurant 1021,3f016eb4-72c9-4725-a072-9acc3d9a2336,Premium,0,0,630,637,0,0,10,11,0,0,32.6,31.67,12/31/2021 10:58 AM,Active,9/16/2019,2
Jimmy ,Restaurant 1021,1dfb95f0-b91e-48e2-885b-1aa5f0569467,Premium,0,0,299,301,0,0,10,7,0,0,30.4,31.16,11/26/2021 6:20 AM,Active,9/16/2019,2
Jimmy ,Restaurant 1021,527a8643-1ad3-442a-9eb2-ba4d65a4bec5,Premium,0,0,125,126,0,0,7,5,0,0,40.39,44.3,1/15/2022 10:42 AM,Active,9/16/2019,2
Jimmy ,Restaurant 1021,490796b3-6ca7-4908-ba4e-efb5172106dc,Premium,0,0,17,24,0,0,16,24,0,0,30.18,31.3,6/24/2021 2:54 AM,Active,9/13/2019,1
Jimmy ,Restaurant 21,f6ade909-bcd9-4640-a477-64f90bef1fa8,POS Integration,0,1,123,139,0,0,3,1,0,0,24.73,23.89,1/15/2022 10:58 AM,Paused,2/17/2021,2
Jimmy ,Restaurant 21,fe804862-223d-46d1-ab47-7d98ddd4b3ba,POS Integration,0,1,42,10,0,0,0,0,0,0,22.28,21.49,1/15/2022 9:50 AM,Paused,2/17/2021,1
Jimmy ,Restaurant 1021,641270f2-4ea4-4a82-b2ca-2a2c877566bb,Premium,0,0,467,438,0,0,4,7,0,0,31.24,31.93,1/15/2022 10:49 AM,Active,9/11/2019,2
Jimmy ,Restaurant 21,90900cdb-c01e-4239-b3ec-04a36b4bbc47,POS Integration,0,1,146,175,0,0,2,1,0,0,23.36,23.08,1/15/2022 10:05 AM,Paused,2/11/2021,2
